6,shuffle_s,1,159804000,-1,call
6,scan_s,1,159903000,-1,call
6,shuffle_r,0,159458000,-1,call
6,scan_r,0,159496000,-1,call
6,insert,2,159570000,-1,call
6,join,2,159607000,-1,call
6,gather_s,2,159645000,-1,call
6,gather_s,2,159715000,-1,return
6,join,2,159813000,-1,return
6,insert,2,159858000,-1,return
6,scan_r,0,492801000,10000,return
6,scan_s,1,494142000,10000,return
6,insert,2,724038000,-1,call
6,join,2,724116000,-1,call
6,gather_s,2,724145000,-1,call
6,gather_s,2,724386000,5710,return
6,gather_s,2,765428000,-1,call
6,gather_s,2,765467000,-1,return
6,join,2,765503000,-1,return
6,insert,2,765530000,-1,return
6,insert,2,765565000,-1,call
6,join,2,765590000,-1,call
6,gather_s,2,765616000,-1,call
6,gather_s,2,765643000,-1,return
6,join,2,765673000,-1,return
6,insert,2,765698000,-1,return
6,shuffle_s,1,789124000,10000,return
6,shuffle_s,1,789167000,-1,call
6,scan_s,1,789192000,-1,call
6,shuffle_r,0,790452000,10000,return
6,shuffle_r,0,790484000,-1,call
6,scan_r,0,790507000,-1,call
6,scan_r,0,854051000,10000,return
6,scan_s,1,888332000,10000,return
6,insert,2,894047000,-1,call
6,join,2,894082000,-1,call
6,gather_s,2,894109000,-1,call
6,gather_s,2,894158000,5715,return
6,shuffle_r,0,987472000,10000,return
6,shuffle_r,0,987508000,-1,call
6,scan_r,0,987536000,-1,call
6,scan_r,0,1032869000,10000,return
6,gather_s,2,1138258000,-1,call
6,gather_s,2,1138298000,-1,return
6,join,2,1138333000,-1,return
6,insert,2,1138358000,-1,return
6,insert,2,1138392000,-1,call
6,join,2,1138415000,-1,call
6,gather_s,2,1138437000,-1,call
6,gather_s,2,1138461000,-1,return
6,join,2,1138491000,-1,return
6,insert,2,1138513000,-1,return
6,insert,2,1145041000,-1,call
6,join,2,1145078000,-1,call
6,gather_s,2,1145106000,-1,call
6,gather_s,2,1145158000,5250,return
6,shuffle_s,1,1165526000,10000,return
6,shuffle_s,1,1165580000,-1,call
6,scan_s,1,1165610000,-1,call
6,shuffle_r,0,1196654000,10000,return
6,shuffle_r,0,1196687000,-1,call
6,scan_r,0,1196710000,-1,call
6,scan_r,0,1224534000,10000,return
6,scan_s,1,1235113000,10000,return
6,shuffle_s,1,1304122000,10000,return
